Date,Open,High,Low,Close,Adj Close,Volume
2013-03-01,91.760002,97.349998,89.330002,97.230003,97.230003,4226621
2013-04-01,97.360001,97.800003,85.610001,93.459999,93.459999,5632039
2013-05-01,93.080002,97.169998,90.110001,91.970001,91.970001,6126412
2013-06-01,91.730003,99.010002,91.260002,96.559998,96.559998,5266358
2013-07-01,96.580002,109.320000,96.070000,105.029999,105.029999,5636543
2013-08-01,105.260002,112.239998,102.220001,107.650002,107.650002,5634934
2013-09-01,107.070000,110.699997,101.050003,102.330002,102.330002,4794167
2013-10-01,102.309998,104.379997,95.949997,96.379997,96.379997,5458477
2013-11-01,96.320000,96.650002,91.769997,92.720001,92.720001,4709460
2013-12-01,92.709999,100.750000,92.559998,98.419998,98.419998,3828981
2014-01-01,98.500000,98.970001,91.239998,97.489998,97.489998,4699881
2014-02-01,97.400002,103.800003,96.260002,102.589996,102.589996,4092761
2014-03-01,103.000000,105.220001,97.370003,101.580002,101.580002,4805002
2014-04-01,101.529999,104.989998,98.860001,99.739998,99.739998,4991696
2014-05-01,99.720001,104.500000,98.739998,102.709999,102.709999,4580697
2014-06-01,102.919998,107.730003,101.599998,105.370003,105.370003,4302933
2014-07-01,105.440002,106.089996,97.599998,98.169998,98.169998,5346395
2014-08-01,97.699997,98.669998,92.500000,95.959999,95.959999,4773185
2014-09-01,95.809998,95.910004,90.430000,91.160004,91.160004,5762880
2014-10-01,91.360001,92.959999,79.440002,80.540001,80.540001,7448385
2014-11-01,80.589996,80.980003,65.690002,66.150002,66.150002,6055929
2014-12-01,66.000000,69.540001,52.439999,53.270000,53.270000,6919717
2015-01-01,53.759998,55.110001,43.580002,48.240002,48.240002,7699363
2015-02-01,47.590000,54.240002,46.669998,49.759998,49.759998,8798437
2015-03-01,49.450001,52.480000,42.029999,47.599998,47.599998,8046270
2015-04-01,47.549999,59.900002,47.049999,59.680000,59.680000,118763255
2015-05-01,59.790001,62.580002,56.509998,58.349998,58.349998,172338609
2015-06-01,60.290001,61.820000,56.830002,59.090000,59.090000,1648372521
2015-07-01,58.980000,58.980000,46.680000,47.119999,47.119999,7403886
2015-08-01,47.119999,49.330002,37.750000,49.200001,49.200001,2869687200
2015-09-01,48.099998,48.869999,43.209999,45.340000,45.340000,714896123
2015-10-01,45.380001,50.919998,42.580002,46.389999,46.389999,1151025878
2015-11-01,46.430000,48.360001,38.990002,41.650002,41.650002,2859665834
2015-12-01,41.730000,42.230000,33.980000,37.070000,37.070000,293690002
2016-01-01,37.599998,38.389999,26.190001,33.540001,33.540001,4867242921
2016-02-01,33.830002,34.689999,26.049999,33.750000,33.750000,11959964
2016-03-01,33.900002,41.900002,33.369999,38.490002,38.490002,315358909
2016-04-01,38.139999,46.779999,35.240002,45.919998,45.919998,12383923
2016-05-01,45.900002,50.209999,43.029999,49.099998,49.099998,11708681
2016-06-01,48.820000,51.669998,45.830002,48.330002,48.330002,10863962
2016-07-01,48.380001,49.349998,40.570000,41.599998,41.599998,9855331
2016-08-01,41.349998,48.750000,39.189999,44.700001,44.700001,12064000
2016-09-01,44.849998,48.320000,42.549999,48.240002,48.240002,13029632
2016-10-01,48.040001,51.930000,46.630001,46.860001,46.860001,11347381
2016-11-01,46.770000,49.900002,42.200001,49.439999,49.439999,14128000
2016-12-01,49.070000,54.509998,48.980000,53.720001,53.720001,11030474
2017-01-01,54.200001,55.240002,50.709999,52.810001,52.810001,10682148
2017-02-01,52.759998,54.939999,51.220001,54.009998,54.009998,9715204
2017-03-01,53.950001,54.439999,47.009998,50.599998,50.599998,13199894
2017-04-01,50.689999,53.759998,48.200001,49.330002,49.330002,10289042
2017-05-01,49.169998,52.000000,43.759998,48.320000,48.320000,14784124
2017-06-01,48.630001,49.169998,42.049999,46.040001,46.040001,16095333
2017-07-01,46.279999,50.410000,43.650002,50.169998,50.169998,15266208
2017-08-01,50.209999,50.430000,45.580002,47.230000,47.230000,17972501
2017-09-01,47.080002,52.860001,46.560001,51.669998,51.669998,12837171
2017-10-01,51.639999,54.849998,49.099998,54.380001,54.380001,12587906
2017-11-01,54.650002,59.049999,53.889999,57.400002,57.400002,13087384
2017-12-01,57.419998,60.509998,55.820000,60.419998,60.419998,9873595
2018-01-01,60.200001,66.660004,60.099998,64.730003,64.730003,13358234
2018-02-01,64.760002,66.300003,58.070000,61.639999,61.639999,12729450
2018-03-01,61.549999,66.550003,59.950001,64.940002,64.940002,13059840
2018-04-01,64.910004,69.559998,61.810001,68.570000,68.570000,13397570
2018-05-01,68.559998,72.830002,65.919998,67.040001,67.040001,15729291
2018-06-01,67.070000,74.459999,63.590000,74.150002,74.150002,13628570
2018-07-01,73.620003,75.269997,67.029999,68.760002,68.760002,11389891
2018-08-01,68.430000,70.500000,64.430000,69.800003,69.800003,10826163
2018-09-01,70.120003,73.730003,66.860001,73.250000,73.250000,10673802
2018-10-01,73.290001,76.900002,64.809998,65.309998,65.309998,13521457
2018-11-01,64.879997,65.389999,49.410000,50.930000,50.930000,15784511
2018-12-01,52.450001,54.549999,42.360001,45.410000,45.410000,12944224
2019-01-01,45.799999,55.369999,44.349998,53.790001,53.790001,14922969
2019-02-01,54.009998,57.810001,51.230000,57.220001,57.220001,11198402
2019-03-01,57.220001,60.730000,54.520000,60.139999,60.139999,12715337
2019-04-01,60.240002,66.599998,60.130001,63.910000,63.910000,14068153
2019-05-01,63.400002,63.930000,53.049999,53.500000,53.500000,16862619
2019-06-01,53.419998,60.099998,50.599998,59.430000,59.430000,1351494856
2019-07-01,59.270000,60.939999,54.720001,57.529999,57.529999,1089175882
2019-08-01,57.849998,57.990002,50.520000,55.160000,55.160000,1442450962
2019-09-01,55.000000,63.380001,52.840000,54.240002,54.240002,5801651301
2019-10-01,54.279999,56.919998,50.990002,54.080002,54.080002,1039757773
2019-11-01,54.150002,58.740002,54.070000,55.590000,55.590000,672069042
2019-12-01,55.470001,62.340000,0.000000,61.060001,61.060001,3329231729
2020-01-01,61.599998,65.650002,50.970001,51.630001,51.630001,5278788866
2020-02-01,51.009998,54.500000,43.849998,47.090000,47.090000,38352136
2020-03-01,43.720001,48.660000,19.270000,20.480000,20.480000,41459441
2020-04-01,20.100000,29.129999,-40.320000,18.840000,18.840000,24026390
2020-05-01,19.040001,35.770000,18.049999,35.299999,35.299999,71756357
2020-06-01,35.209999,41.630001,34.270000,39.270000,39.270000,10834315
2020-07-01,39.840000,42.400002,38.540001,40.270000,40.270000,8558662
2020-08-01,40.389999,43.779999,39.580002,42.610001,42.610001,8646584
